"Name","Name_","Molecule.Max.Phase","Molecular.Weight","X.RO5.Violations","AlogP","Compound.Key","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","Affinity","Data.Validity.Comment","Comment","Uo.Units","Ligand.Efficiency.BEI","Ligand.Efficiency.LE","Ligand.Efficiency.LLE","Ligand.Efficiency.SEI","Potential.Duplicate","Assay.ChEMBL.ID","Assay.Description","Assay.Type","BAO.Format.ID","BAO.Label","Assay.Organism","Assay.Tissue.ChEMBL.ID","Assay.Tissue.Name","Assay.Cell.Type","Assay.Subcellular.Fraction","Assay.Parameters","Assay.Variant.Accession","Assay.Variant.Mutation","Target.ChEMBL.ID","Target.Name","Target.Organism","Target.Type","Document.ChEMBL.ID","Source.ID","Source.Description","Document.Journal","Document.Year","Cell.ChEMBL.ID","Properties","Action.Type","Permeable"
"CHEMBL269012",NA,NA,1127.27,NA,NA,"HO-LVA23","CN(C(=O)Cc1ccc(O)cc1)[C@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(N)=O","Ki","'='",2.7,"nM",8.57,NA,NA,"UO_0000065",7.6,NA,NA,NA,0,"CHEMBL761407","The inhibition constant (Ki(nM)) by displacement of [125I]- HO-LVA radiolabeled ligand using membranes of CHO cells of human Oxytocin receptor","B","BAO_0000219","cell-based format",NA,NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1132193",1,"Scientific Literature","J Med Chem",1999,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL411148",NA,NA,1012.19,NA,NA,"2","C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@@H](CC(N)=O)NC1=O","Ki","'='",48.7,"nM",7.31,NA,NA,"UO_0000065",7.22,NA,NA,NA,0,"CHEMBL762238","Binding affinity against human oxytocin receptor was determined by using plasma membranes from CHO cells stably transfected with VP/OT receptors","B","BAO_0000219","cell-based format",NA,NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1149164",1,"Scientific Literature","J Med Chem",2004,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL2369830",NA,NA,1054.27,NA,NA,"5","CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O","Ki","'='",143,"nM",6.84,NA,NA,"UO_0000065",6.49,NA,NA,NA,0,"CHEMBL762238","Binding affinity against human oxytocin receptor was determined by using plasma membranes from CHO cells stably transfected with VP/OT receptors","B","BAO_0000219","cell-based format",NA,NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1149164",1,"Scientific Literature","J Med Chem",2004,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL2369847",NA,NA,1088.28,NA,NA,"9","NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(N)=O)C(=O)N1","Ki","'='",164,"nM",6.79,NA,NA,"UO_0000065",6.23,NA,NA,NA,0,"CHEMBL762238","Binding affinity against human oxytocin receptor was determined by using plasma membranes from CHO cells stably transfected with VP/OT receptors","B","BAO_0000219","cell-based format",NA,NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1149164",1,"Scientific Literature","J Med Chem",2004,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL603708",NA,NA,446.55,1,6.59,"2","O=C(Nc1ccc(C(=O)N2CCCCc3ccccc32)cc1)c1ccccc1-c1ccccc1","Ki","'='",63,"nM",7.2,NA,NA,"UO_0000065",16.13,0.29,0.61,14.57,0,"CHEMBL2175259","Binding affinity to oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2169837",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,TRUE
"CHEMBL1765664",NA,NA,1146.36,NA,NA,"1","CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCNC(=O)c2ccccc2N)C(=O)NCC(=O)O)NC(=O)[C@H](CC(N)=O)NC1=O","Ki","'='",21,"nM",7.68,NA,NA,"UO_0000065",6.7,NA,NA,NA,0,"CHEMBL1767536","Displacement of [3H]AVP from human oxytocin receptor expressed CHO cells after 60 mins","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1765031",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL1765670",NA,NA,1571.57,NA,NA,"10","CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)C(O)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCNC(=O)c2ccc(-c3c4ccc(=N)c(S(=O)(=O)[O-])c-4oc4c(S(=O)(=O)[O-])c(N)ccc34)c(C(=O)O)c2)C(=O)NCC(=O)O)NC(=O)[C@H](CC(N)=O)NC1=O.[Li+].[Li+]","Ki","'='",963,"nM",6.02,NA,NA,"UO_0000065",3.86,NA,NA,NA,0,"CHEMBL1767536","Displacement of [3H]AVP from human oxytocin receptor expressed CHO cells after 60 mins","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1765031",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL319646",NA,NA,472.54,1,5.04,"10","COc1cc(OCc2ccccc2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",73,"nM",7.14,NA,NA,"UO_0000065",15.1,0.28,2.1,10.45,0,"CHEMBL761405","Binding affinity against cloned human oxytocin receptor from human embryonic kidney cells","B","BAO_0000219","cell-based format",NA,NA,NA,"kidney",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1130655",1,"Scientific Literature","Bioorg Med Chem Lett",1998,NA,NA,NA,TRUE
"CHEMBL278093",NA,NA,573.69,1,3.01,"2a","CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)N[C@@H](CC2CCCCC2)C(N)=O)C1=O","Ki","'='",794.33,"nM",6.1,NA,NA,"UO_0000065",10.63,0.2,3.09,4.04,0,"CHEMBL857864","Inhibition of binding of [3H]oxytocin with human oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1134064",1,"Scientific Literature","Bioorg Med Chem Lett",2001,NA,NA,NA,FALSE
"CHEMBL467186",NA,NA,402.46,0,3.56,"10","COCc1nnc(-c2cnc(-c3cccc(C)c3C)cn2)n1-c1ccc(OC)nc1","Ki","'='",4,"nM",8.4,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL974600","Antagonist activity at human cloned oxytocin receptor by cell based beta lactamase reporter assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1155900",1,"Scientific Literature","Bioorg Med Chem Lett",2008,NA,NA,NA,FALSE
"CHEMBL69498",NA,NA,465.55,0,3.59,"1","COc1cc(OC2CCNCC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",82,"nM",7.09,NA,NA,"UO_0000065",15.22,0.28,3.5,8.82,0,"CHEMBL762236","Binding affinity for cloned human oxytocin receptor (OT-R)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1131248",1,"Scientific Literature","J Med Chem",1998,NA,NA,NA,FALSE
"CHEMBL1765668",NA,NA,1210.53,NA,NA,"8","CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCCNC(=O)CCCCCCCCCCN)C(=O)NCC(=O)O)NC(=O)[C@H](CC(N)=O)NC1=O","Ki","'='",210,"nM",6.68,NA,NA,"UO_0000065",5.52,NA,NA,NA,0,"CHEMBL1767536","Displacement of [3H]AVP from human oxytocin receptor expressed CHO cells after 60 mins","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1765031",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL549633",NA,NA,390.4,0,3.24,"7","COc1ccc(-n2c(C)nnc2-c2cnc(Oc3ccccc3OC)cn2)cn1","Ki","'='",253,"nM",6.6,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1059543","Antagonist activity at human cloned oxytocin receptor by cell based beta-lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1152916",1,"Scientific Literature","Bioorg Med Chem Lett",2009,NA,NA,NA,TRUE
"CHEMBL1093367",NA,NA,359.39,0,3,"9","COc1ccc(N(C)C(=O)c2cnc(-c3ccc(C#N)cc3C)cn2)cn1","Ki","'='",620,"nM",6.21,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1111571","Antagonist activity at human cloned OT receptor by cell based beta-lactamase reporter gene assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1156290",1,"Scientific Literature","Bioorg Med Chem Lett",2010,NA,NA,NA,TRUE
"CHEMBL1094050",NA,NA,359.4,0,3.25,"11","CCN(C(=O)N1CC(Oc2ccc(F)cc2C)C1)c1ccc(OC)nc1","Ki","'='",43,"nM",7.37,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1115874","Antagonist activity at human oxytocin receptor expressed in CHO cells by beta lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1155414",1,"Scientific Literature","Bioorg Med Chem Lett",2010,"CHEMBL3308072",NA,NA,TRUE
"CHEMBL561520",NA,NA,406.47,0,3.95,"8","COc1ccc(-n2c(C)nnc2-c2cnc(Oc3ccccc3SC)cn2)cn1","Ki","'='",198,"nM",6.7,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1059543","Antagonist activity at human cloned oxytocin receptor by cell based beta-lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1152916",1,"Scientific Literature","Bioorg Med Chem Lett",2009,NA,NA,NA,TRUE
"CHEMBL25611",NA,NA,424.5,0,3.78,"4","COc1ccc(CCC(=O)N2CCC(N3C(=O)OCc4ccccc43)CC2)c(OC)c1","Ki","'='",240,"nM",6.62,NA,NA,"UO_0000065",15.59,0.29,2.84,9.69,0,"CHEMBL761401","Binding affinity for human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1132047",1,"Scientific Literature","Bioorg Med Chem Lett",1999,NA,NA,NA,TRUE
"CHEMBL288774",NA,NA,501.58,1,4.92,"13b","CC(=O)N1CCCC(c2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)C1","Ki","'='",199.53,"nM",6.7,NA,NA,"UO_0000065",13.36,0.25,1.78,8.04,0,"CHEMBL761409","Ability to displace [3H]oxytocin from human OT receptor (hOT)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135944",1,"Scientific Literature","Bioorg Med Chem Lett",2002,NA,NA,NA,FALSE
"CHEMBL2370343",NA,NA,1338.36,NA,NA,"20","CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)CC1(SCCC(N)=O)CCCCC1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CS)C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](Cc1ccc(N=[N+]=[N-])c(I)c1)C(N)=O)[C@@H](C)O","Ki","'='",2.3,"nM",8.64,NA,NA,"UO_0000065",6.45,NA,NA,NA,0,"CHEMBL753728","Binding affinity towards OT receptor in CHO cells expressing the human OT receptor","B","BAO_0000219","cell-based format",NA,NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1134456",1,"Scientific Literature","J Med Chem",2001,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL284120",NA,NA,636.54,1,3.59,"1","CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)N[C@@H](Cc2ccc(Cl)c(Cl)c2)C(N)=O)C1=O","Ki","'='",7.943,"nM",8.1,NA,NA,"UO_0000065",12.73,0.25,4.51,5.36,0,"CHEMBL857864","Inhibition of binding of [3H]oxytocin with human oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1134064",1,"Scientific Literature","Bioorg Med Chem Lett",2001,NA,NA,NA,FALSE
"CHEMBL427353",NA,NA,479.6,0,3.55,"20","CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@H](C(=O)NC(C)C)c1ccc(F)cc1","Ki","'='",100,"nM",7,NA,NA,"UO_0000065",14.6,0.27,3.45,8.92,0,"CHEMBL885138","Displacement of [3H]oxytocin from human Oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1140377",1,"Scientific Literature","J Med Chem",2005,NA,NA,NA,TRUE
"CHEMBL589128",NA,NA,399.43,0,2.53,"24","COCc1nnc(N2CC(Oc3ccc(F)cc3C)C2)n1-c1ccc(OC)nc1","Ki","'='",18.4,"nM",7.74,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1050363","Antagonist activity at human cloned oxytocin receptor by cell based beta lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1153191",1,"Scientific Literature","Bioorg Med Chem Lett",2010,NA,NA,NA,TRUE
"CHEMBL328348",NA,NA,728.96,2,1.37,"1e","CC[C@@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CCCSC[C@H](CCCN)NC(=O)[C@H](CC(N)=O)NC1=O","Ki","'='",4,"nM",8.4,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL761406","In vivo antagonistic activity against cloned human oxytocin receptor over-expressed in a stable HEK293 cell line","F","BAO_0000218","organism-based format",NA,NA,NA,"HEK293",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1132671",1,"Scientific Literature","Bioorg Med Chem Lett",1999,"CHEMBL3307715",NA,NA,FALSE
"CHEMBL438609",NA,NA,455.51,0,2.65,"23","CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(N)=O)c1ccc(F)cc1F","Ki","'='",0.5012,"nM",9.3,NA,NA,"UO_0000065",20.42,0.38,6.65,10.05,0,"CHEMBL870934","Displacement of [3H]oxytocin from human OTR","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1138900",1,"Scientific Literature","J Med Chem",2006,NA,NA,NA,FALSE
"CHEMBL114302",NA,NA,444.94,0,4.49,"12c","COc1ccc(N(CC(=O)Nc2cccc(Cl)c2C)S(=O)(=O)c2ccccc2)cc1","Ki","'='",100,"nM",7,NA,NA,"UO_0000065",15.73,0.32,2.51,9.25,0,"CHEMBL863355","Displacement of [125I]OVTA antagonist from human oxytocin receptor expressed in HEK293-EBNA cells","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293-EBNA",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141231",1,"Scientific Literature","J Med Chem",2005,"CHEMBL3833702",NA,NA,TRUE
"CHEMBL1790713",NA,NA,1484.68,NA,NA,"1","CC[C@@H](C)[C@H]1NC(=O)[C@@](C)(c2ccc(O)cc2)NC(=O)CC2(CCCCC2)SSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCNC(=O)c2ccc3c(c2)C2(OC3=O)c3ccc(O)cc3Oc3cc(O)ccc32)C(=O)N[C@H](C(N)=O)c2ccc(O)cc2)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H]([C@@H](C)O)NC1=O","Ki","'='",6.24,"nM",8.21,NA,NA,"UO_0000065",5.53,NA,NA,NA,0,"CHEMBL762237","Binding affinity for human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135468",1,"Scientific Literature","J Med Chem",2002,NA,NA,NA,FALSE
"CHEMBL200403",NA,NA,478.53,0,4.78,"44a","CCOc1ccc(S(=O)(=O)N(CC(=O)/N=N/c2c(O)[nH]c3ccccc23)c2ccccc2)cc1","Ki","'='",36,"nM",7.44,NA,NA,"UO_0000065",15.56,0.3,2.66,5.98,0,"CHEMBL863355","Displacement of [125I]OVTA antagonist from human oxytocin receptor expressed in HEK293-EBNA cells","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293-EBNA",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141231",1,"Scientific Literature","J Med Chem",2005,"CHEMBL3833702",NA,NA,FALSE
"CHEMBL198630",NA,NA,423.49,0,3.13,"10a","C/C(=N\NC(=O)CN(c1ccccc1)S(=O)(=O)c1ccccc1)c1ccccc1O","Ki","'='",237,"nM",6.62,NA,NA,"UO_0000065",15.64,0.3,3.5,6.69,0,"CHEMBL863355","Displacement of [125I]OVTA antagonist from human oxytocin receptor expressed in HEK293-EBNA cells","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293-EBNA",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141231",1,"Scientific Literature","J Med Chem",2005,"CHEMBL3833702",NA,NA,TRUE
"CHEMBL512105",NA,NA,369.39,0,2.8,"12","COCc1nnc(-c2cnc(-c3cccc(C#N)c3)cn2)n1-c1cccnc1","Ki","'='",84,"nM",7.08,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL974600","Antagonist activity at human cloned oxytocin receptor by cell based beta lactamase reporter assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1155900",1,"Scientific Literature","Bioorg Med Chem Lett",2008,NA,NA,NA,FALSE
"CHEMBL592493",NA,NA,379.46,0,3.34,"6","COc1ccc(-n2c(C)nnc2N2CCC(Oc3ccccc3C)CC2)cn1","Ki","'='",5.4,"nM",8.27,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1050363","Antagonist activity at human cloned oxytocin receptor by cell based beta lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1153191",1,"Scientific Literature","Bioorg Med Chem Lett",2010,NA,NA,NA,TRUE
"CHEMBL602545",NA,NA,397.45,0,3.47,"8","COc1ccc(-n2c(C)nnc2N2CCC(Oc3cccc(F)c3C)CC2)cn1","Ki","'='",2.6,"nM",8.59,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1050363","Antagonist activity at human cloned oxytocin receptor by cell based beta lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1153191",1,"Scientific Literature","Bioorg Med Chem Lett",2010,NA,NA,NA,TRUE
"CHEMBL592250",NA,NA,365.44,0,3.03,"5","COc1ccc(-n2c(C)nnc2N2CCC(Oc3ccccc3)CC2)cn1","Ki","'='",114,"nM",6.94,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1050363","Antagonist activity at human cloned oxytocin receptor by cell based beta lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1153191",1,"Scientific Literature","Bioorg Med Chem Lett",2010,NA,NA,NA,TRUE
"CHEMBL198328",NA,NA,475.63,0,3.8,"18","CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@H](C(=O)NC(C)(C)C)c1ccccc1","Ki","'='",79.43,"nM",7.1,NA,NA,"UO_0000065",14.93,0.28,3.3,9.04,0,"CHEMBL885138","Displacement of [3H]oxytocin from human Oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1140377",1,"Scientific Literature","J Med Chem",2005,NA,NA,NA,FALSE
"CHEMBL194432",NA,NA,501.67,1,4.31,"44","C=CCN1C(=O)[C@@H](CC(C)C)N([C@@H](C(=O)NC(C)C)c2ccccc2)C(=O)[C@H]1C1Cc2ccccc2C1","Ki","'='",63.1,"nM",7.2,NA,NA,"UO_0000065",14.35,0.27,2.89,10.33,0,"CHEMBL885138","Displacement of [3H]oxytocin from human Oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1140377",1,"Scientific Literature","J Med Chem",2005,NA,NA,NA,TRUE
"CHEMBL213112",NA,NA,574.77,1,3.76,"6","CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)(C)C)c1ccc(N2CCC(O)CC2)cc1","Ki","'='",3.981,"nM",8.4,NA,NA,"UO_0000065",14.61,0.27,4.64,8.24,0,"CHEMBL870934","Displacement of [3H]oxytocin from human OTR","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1138900",1,"Scientific Literature","J Med Chem",2006,NA,NA,NA,FALSE
"CHEMBL211443",NA,NA,525.6,1,3.02,"28","CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1ccc(F)cc1F","Ki","'='",1.259,"nM",8.9,NA,NA,"UO_0000065",16.93,0.32,5.88,11.27,0,"CHEMBL870934","Displacement of [3H]oxytocin from human OTR","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1138900",1,"Scientific Literature","J Med Chem",2006,NA,NA,NA,FALSE
"CHEMBL2369839",NA,NA,1055.21,NA,NA,"12","NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1","Ki","'='",25.6,"nM",7.59,NA,NA,"UO_0000065",7.19,NA,NA,NA,0,"CHEMBL762238","Binding affinity against human oxytocin receptor was determined by using plasma membranes from CHO cells stably transfected with VP/OT receptors","B","BAO_0000219","cell-based format",NA,NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1149164",1,"Scientific Literature","J Med Chem",2004,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL555148",NA,NA,475.63,0,3.72,"23","Cc1ccc([C@H](C(=O)NC(C)C)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)cc1","Ki","'='",3.981,"nM",8.4,NA,NA,"UO_0000065",17.66,0.33,4.68,10.7,0,"CHEMBL885138","Displacement of [3H]oxytocin from human Oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1140377",1,"Scientific Literature","J Med Chem",2005,NA,NA,NA,FALSE
"CHEMBL372128",NA,NA,505.66,1,3.81,"33","COc1ccc([C@H](C(=O)NC(C)(C)C)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)cc1","Ki","'='",2.512,"nM",8.6,NA,NA,"UO_0000065",17.01,0.32,4.79,9.8,0,"CHEMBL885138","Displacement of [3H]oxytocin from human Oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1140377",1,"Scientific Literature","J Med Chem",2005,NA,NA,NA,FALSE
