SMILES,name
OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,Mefloquine
[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,Megestrol acetate
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Meglumine
COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,Melatonin
CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O,Meloxicam
N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,Melphalan
CCOC(=O)[C@H](CC1=CC=C(F)C=C1)NC(=O)[C@@H](N)CC1=CC=C(C=C1)N(CCCl)CCCl,Melphalan flufenamide
CC12CC3CC(C)(C1)CC(N)(C3)C2,Memantine
CC1=C(OP(O)(O)=O)C2=CC=CC=C2C(OP(O)(O)=O)=C1,Menadiol diphosphate
CC1=CC(=O)C2=CC=CC=C2C1=O,Menadione
CC(C)C1CCC(C)CC1O,Menthol
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)C1=CC=CC=C1O,Menthyl salicylate
C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Mepenzolate
CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1,Meperidine
CC1=CC=CC=C1OCC(O)CO,Mephenesin
CNC(C)(C)CC1=CC=CC=C1,Mephentermine
CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1,Mephenytoin
CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,Mepivacaine
[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3([H])C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,Meprednisone
CCCC(C)(COC(N)=O)COC(N)=O,Meprobamate
COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1,Mepyramine
COC1=CC=C(O)C=C1,Mequinol
CC(C)C1CCC(C)CC1OC(=O)C1=CC=CC=C1N,Meradimate
S=C1N=CNC2=C1NC=N2,Mercaptopurine
[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H],Meropenem
NC1=CC(C(O)=O)=C(O)C=C1,Mesalazine
CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2,Mesoridazine
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3,Mestranol
[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,Metacycline
CN[C@@H](C)CC1=CC=CC=C1,Metamfetamine
CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,Metamizole
C[C@H](N)[C@H](O)C1=CC(O)=CC=C1,Metaraminol
CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,Metaxalone
[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C,Metergoline
CN(C)C(=N)NC(N)=N,Metformin
CC(C[N+](C)(C)C)OC(C)=O,Methacholine
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,Methadone
CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12,Methantheline
CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O,Methazolamide
CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1,Methdilazine
C1N2CN3CN1CN(C2)C3,Methenamine
CN1C=CNC1=S,Methimazole
CSCC[C@H](N)C(O)=O,Methionine
COC1=C(OCC(O)COC(N)=O)C=CC=C1,Methocarbamol
CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,Methohexital
CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,Methotrexate
COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,Methotrimeprazine
COC1=CC(C(O)C(C)N)=C(OC)C=C1,Methoxamine
COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,Methoxsalen
COC(F)(F)C(Cl)Cl,Methoxyflurane
CNC(C)CC1=CC=CC=C1OC,Methoxyphenamine
C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,Methscopolamine
[Br-].[H][C@@]12O[C@]1([H])[C@H]1C[C@H](C[C@@H]2[N+]1(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1,Methscopolamine bromide
CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1,Methsuximide
COC(=O)CCC(=O)CN,Methyl aminolevulinate
COC(=O)C1=CN=CC=C1,Methyl nicotinate
COC(=O)C1=CC=CC=C1O,Methyl salicylate
CN1SC(Cl)=CC1=O,Methylchloroisothiazolinone
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,Methyldopa
[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,Methylene blue
[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,Methylergometrine
C[N@+]1(CC2CC2)CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35,Methylnaltrexone
COC(=O)C1=CC=C(O)C=C1,Methylparaben
COC(=O)C(C1CCCCN1)C1=CC=CC=C1,Methylphenidate
CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,Methylphenobarbital
[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,Methylprednisolone
[H][C@@]12CC[C@](OC(=O)CC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,Methylprednisolone aceponate
[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,Methylprednisolone hemisuccinate
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,Methylprednisone
[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,Methyltestosterone
CCC1(CC)C(=O)NCC(C)C1=O,Methyprylon
[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO,Methysergide
[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OC)C=CC=C1OC)C(O)=O,Meticillin
CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,Meticrane
CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1,Metipranolol
CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1,Metixene
CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,Metoclopramide
[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3,Metocurine
[I-].[I-].[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3,Metocurine iodide
CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O,Metolazone
COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,Metoprolol
CN(C(C)=O)C1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,Metrizoic acid
CC1=NC=C(N1CCO)[N+]([O-])=O,Metronidazole
CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1,Metyrapone
C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O,Metyrosine
CC(N)COC1=C(C)C=CC=C1C,Mexiletine
[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(C1=O)S(C)(=O)=O)C1=CC=CC=C1)C(O)=O,Mezlocillin
CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,Mianserin
CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O,Micafungin
ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,Miconazole
CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,Micronomicin
CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,Midazolam
COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,Midodrine
CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,Midostaurin
O.[Na+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H](NC(C)=O)C=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,Mifamurtide
[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],Mifepristone
OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,Migalastat
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,Miglitol
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,Miglustat
CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1,Milnacipran
CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1,Milrinone
CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C,Miltefosine
CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1,Minaprine
[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,Minocycline
NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,Minoxidil
NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1,Mirabegron
CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,Mirtazapine
CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,Misoprostol
O=C(N1CCN(CC2CC2)CC1)C1=CC=C(NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C=C1,Mitapivat
[H][C@]12CN3C4=C([C@@H](COC(N)=O)[C@@]3(OC)[C@@]1([H])N2)C(=O)C(N)=C(C)C4=O,Mitomycin
ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,Mitotane
OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,Mitoxantrone
COC1=CC(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC,Mivacurium
CN(C1CCN(CC1)C1=NC2=C(C=CC=C2)N1CC1=CC=C(F)C=C1)C1=NC=CC(=O)N1,Mizolastine
COC1=C(NC2=NC=C(C(=O)OC(C)C)C(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C,Mobocertinib
ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1,Moclobemide
NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,Modafinil
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O,Moexipril
CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2,Molindone
CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1,Molsidomine
[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Mometasone furoate
OC1=CC=C(OCC2=CC=CC=C2)C=C1,Monobenzone
COC(=O)\C=C\C(O)=O,Monomethyl fumarate
[K+].OP(O)([O-])=O,Monopotassium phosphate
OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1,Montelukast
CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1,Moricizine
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,Morphine
C1CN(CCO1)SC1=NC2=CC=CC=C2S1,Morpholinylmercaptobenzothiazole
[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(C\C(=N/OC)[C@H](C)[C@H](O5)C(\C)=C\C(C)C)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O,Moxidectin
[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O,Moxifloxacin
CC(C)C1=C(OCCN(C)C)C=C(C)C(OC(C)=O)=C1,Moxisylyte
COC1=NC(C)=NC(Cl)=C1NC1=NCCN1,Moxonidine
C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O,Mupirocin
CC(N1N=C(N)CC1=O)C1=CC(Cl)=C(Cl)C=C1,Muzolimine
COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,Mycophenolate mofetil
COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C,Mycophenolic acid
[H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC,Nabilone
COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,Nabumetone
[H]C(=O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O)CO,N-Acetylglucosamine
CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,N-acetyltyrosine
NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,NADH
CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2,Nadolol
CC(C)C[C@H](NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,Nafarelin
[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O,Nafcillin
NC(=O)N\N=C1/C=CC2=CC=CC=C2C1=O,Naftazone
CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12,Naftifine
O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5,Nalbuphine
[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O,Naldemedine
CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2,Nalidixic acid
OC1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](OC1=C24)C(=C)CC[C@@]35O,Nalmefene
COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC=C)[C@H]1O5,Naloxegol
OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,Naloxone
[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O,Naltrexone
[H][C@@]12CC[C@H](OC(=O)CCCCCCCCC)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],Nandrolone decanoate
[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],Nandrolone phenpropionate
C(C1=NCCN1)C1=CC=CC2=CC=CC=C12,Naphazoline
COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O,Naproxen
CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1,Naratriptan
[H][C@@]12C[C@H](O)C[C@]3(O)C[C@H](O)[C@@H](C(O)=O)[C@]([H])(C[C@@H](O[C@]4([H])O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)\C=C\C=C\C=C\C=C\C[C@@H](C)OC(=O)\C=C\[C@@]1([H])O2)O3,Natamycin
CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,Nateglinide
C1CCC(CC1)NC1=CC=C(NC2=CC=CC=C2)C=C1,"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine"
OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2,Nebivolol
CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O,Nedocromil
CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,Nefazodone
CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1,Nefopam
COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Nelarabine
[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,Nelfinavir
CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C,Neostigmine
NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N,Nepafenac
CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N,Neratinib
CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1,Netarsudil
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,Netilmicin
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CCN(C)CC1,Netupitant
CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1,Nevirapine
OC(=O)C1=CN=CC=C1,Niacin
NC(=O)C1=CN=CC=C1.[H]C(O)(CO)[C@@]1([H])OC(=O)C(O)=C1O,Niacinamide ascorbate
O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,Nialamide
COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,Nicardipine
[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC,Nicergoline
[Ni++].[O-]S([O-])(=O)=O,Nickel sulfate
OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,Niclosamide
CCCCOCCOC(=O)C1=CN=CC=C1,Nicoboxil
[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1,Nicorandil
NC(=O)C1=CC=CN=C1,Nicotinamide
CN1CCC[C@H]1C1=CN=CC=C1,Nicotine
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC,Nifedipine
CC1CS(=O)(=O)CCN1\N=C\C1=CC=C(O1)[N+]([O-])=O,Nifurtimox
CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F,Nilotinib
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,Nilutamide
COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,Nilvadipine
CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,Nimesulide
COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C,Nimodipine
COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1,Nintedanib
NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,Niraparib
[H][C@]12CN([C@H](C(=O)N[C@@H](C[C@]3([H])CCNC3=O)C#N)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C,Nirmatrelvir
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C,Nisoldipine
CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O,Nitazoxanide
[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O,Nitisinone
[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,Nitrazepam
CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,Nitrendipine
[N]=O,Nitric Oxide
[O-]N=O,Nitrite
NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,Nitrofural
[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,Nitrofurantoin
N#N,Nitrogen
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,Nitroglycerin
O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N,Nitroprusside
ON=O,Nitrous acid
[N-]=[N+]=O,Nitrous oxide
CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,Nizatidine
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,Nomegestrol
[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3C(C)=C[C@@]21[H],Nomegestrol acetate
CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2,Nomifensine
CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,Nonoxynol-9
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(C=C3CC[C@@]21[H])=NO,Norelgestromin
NC[C@H](O)C1=CC(O)=C(O)C=C1,Norepinephrine
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],Norethisterone
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])CC(=O)CC3,Norethynodrel
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,Norfloxacin
FCC(F)(F)F,Norflurane
[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O,Norgestimate
CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,Norgestrel
CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,Normethadone
CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,Nortriptyline
[H][C@@]1(OC(=O)C2=C1C=CC(OC)=C2OC)[C@]1([H])N(C)CCC2=CC3=C(OCO3)C(OC)=C12,Noscapine
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC1(C)C,Novobiocin
CNC(=S)NCO,Noxytiolin
CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,Nylidrin
[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\CC\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2,Nystatin
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,Obeticholic acid
S1SSSSSSS1,Octasulfur
